Estacion AMB NORMAL;;;Sensor IOT (PROM);;;
Fecha;Hora;Valor;Fecha;Hora;Valor;
24/08/2019;19:00:00;24,2;24/08/2019;19:02:50;23,74999809265130;
24/08/2019;20:00:00;17,9;24/08/2019;20:02:50;37,83333206176750;
24/08/2019;21:00:00;11,3;24/08/2019;21:02:50;16,00000000000000;
24/08/2019;22:00:00;10,5;24/08/2019;22:02:50;11,25000095367430;
24/08/2019;23:00:00;9,3;24/08/2019;23:02:50;8,58333301544189;
25/08/2019;0:00:00;8;25/08/2019;0:02:50;8,58333301544189;
25/08/2019;1:00:00;9,5;25/08/2019;1:02:50;7,33333349227905;
25/08/2019;2:00:00;7,7;25/08/2019;2:02:50;8,83333396911621;
25/08/2019;3:00:00;8,5;25/08/2019;3:02:50;6,83333301544189;
25/08/2019;4:00:00;7,3;25/08/2019;4:03:00;7,83333301544189;
25/08/2019;5:00:00;8,9;25/08/2019;5:02:50;5,41666698455810;
25/08/2019;6:00:00;10,7;25/08/2019;6:02:50;9,83333396911621;
25/08/2019;7:00:00;10,8;25/08/2019;7:02:50;16,91666603088370;
25/08/2019;8:00:00;9,1;25/08/2019;8:02:50;9,08333396911621;
25/08/2019;9:00:00;7,5;25/08/2019;9:03:00;8,16666698455810;
25/08/2019;10:00:00;6,2;25/08/2019;10:02:51;4,16666650772094;
25/08/2019;11:00:00;8,4;25/08/2019;11:03:00;4,16666650772094;
25/08/2019;12:00:00;9,7;25/08/2019;12:02:51;7,91666698455810;
25/08/2019;13:00:00;11,9;25/08/2019;13:02:50;10,41666793823240;
25/08/2019;14:00:00;12,1;25/08/2019;14:02:50;12,41666698455810;
25/08/2019;15:00:00;12,5;25/08/2019;15:02:50;14,50000000000000;
25/08/2019;16:00:00;10,9;25/08/2019;16:02:50;12,91666698455810;
25/08/2019;17:00:00;10,5;25/08/2019;17:02:50;11,91666603088370;
25/08/2019;18:00:00;10,6;25/08/2019;18:02:50;10,25000000000000;
25/08/2019;19:00:00;10,5;25/08/2019;19:02:50;10,25000000000000;
25/08/2019;20:00:00;11,4;25/08/2019;20:02:50;11,33333301544180;
25/08/2019;21:00:00;13,4;25/08/2019;21:02:50;13,75000095367430;
25/08/2019;22:00:00;10,9;25/08/2019;22:03:00;17,91666603088370;
25/08/2019;23:00:00;9,9;25/08/2019;23:02:51;10,16666698455810;
26/08/2019;0:00:00;11,8;26/08/2019;0:02:50;10,66666698455810;
26/08/2019;1:00:00;11,3;26/08/2019;1:02:50;15,33333301544180;
26/08/2019;2:00:00;10,7;26/08/2019;2:02:50;10,99999904632560;
26/08/2019;3:00:00;11;26/08/2019;3:02:50;11,83333396911620;
26/08/2019;4:00:00;12,3;26/08/2019;4:03:00;11,75000000000000;
26/08/2019;5:00:00;15,3;26/08/2019;5:02:49;13,91666603088370;
26/08/2019;6:00:00;20,7;26/08/2019;6:02:50;20,75000190734860;
26/08/2019;7:00:00;19,2;26/08/2019;7:02:50;30,75000000000000;
26/08/2019;8:00:00;14,8;26/08/2019;8:02:50;26,58333396911620;
26/08/2019;9:00:00;10,8;26/08/2019;9:02:50;11,83333301544180;
26/08/2019;10:00:00;11,6;26/08/2019;10:03:00;7,83333349227905;
26/08/2019;11:00:00;12,5;26/08/2019;11:02:50;13,83333301544180;
26/08/2019;12:00:00;11,1;26/08/2019;12:02:50;13,58333301544180;
26/08/2019;13:00:00;9,5;26/08/2019;13:02:50;12,25000000000000;
26/08/2019;14:00:00;14,3;26/08/2019;14:02:50;12,75000000000000;
26/08/2019;15:00:00;22,4;26/08/2019;15:02:50;17,58333396911620;
26/08/2019;16:00:00;17;26/08/2019;16:02:50;33,25000000000000;
26/08/2019;17:00:00;19,1;26/08/2019;17:02:50;18,50000000000000;
26/08/2019;18:00:00;18,1;26/08/2019;18:02:50;18,41666603088370;
26/08/2019;19:00:00;17,4;26/08/2019;19:02:50;25,50000190734860;
26/08/2019;20:00:00;11,7;26/08/2019;20:02:50;24,33333206176750;
26/08/2019;21:00:00;11,8;26/08/2019;21:02:50;10,33333301544180;
26/08/2019;22:00:00;13,2;26/08/2019;22:02:50;18,16666603088370;
26/08/2019;23:00:00;11,6;26/08/2019;23:02:50;17,41666793823240;
27/08/2019;0:00:00;10,8;27/08/2019;0:03:00;14,08333396911620;
27/08/2019;1:00:00;11,1;27/08/2019;1:02:50;12,41666603088370;
27/08/2019;2:00:00;10,8;27/08/2019;2:03:00;14,00000095367430;
27/08/2019;3:00:00;12,5;27/08/2019;3:02:50;9,66666603088378;
27/08/2019;4:00:00;12,4;27/08/2019;4:03:00;17,83333396911620;
27/08/2019;5:00:00;12;27/08/2019;5:02:50;14,08333301544180;
27/08/2019;6:00:00;17;27/08/2019;6:02:50;14,66666793823240;
27/08/2019;7:00:00;19,2;27/08/2019;7:02:50;27,58333396911620;
27/08/2019;8:00:00;15,7;27/08/2019;8:02:50;25,66666793823240;
27/08/2019;9:00:00;12,2;27/08/2019;9:02:50;14,83333396911620;
27/08/2019;10:00:00;11,8;27/08/2019;10:03:00;11,66666793823240;
27/08/2019;11:00:00;23,7;27/08/2019;11:02:51;15,33333301544180;
27/08/2019;12:00:00;28,3;27/08/2019;12:02:50;34,33333206176750;
27/08/2019;13:00:00;29,8;27/08/2019;13:02:50;26,16666793823240;
27/08/2019;14:00:00;19,2;27/08/2019;14:02:50;31,66666412353510;
27/08/2019;15:00:00;15;27/08/2019;15:02:50;14,58333301544180;
27/08/2019;16:00:00;18,3;27/08/2019;16:02:50;15,83333301544180;
27/08/2019;17:00:00;24,5;27/08/2019;17:02:50;29,41666603088370;
27/08/2019;18:00:00;22;27/08/2019;18:02:50;28,00000000000000;
27/08/2019;19:00:00;17,5;27/08/2019;19:02:50;25,33333587646480;
27/08/2019;20:00:00;17;27/08/2019;20:02:50;22,66666603088370;
27/08/2019;21:00:00;16,3;27/08/2019;21:02:50;24,58333206176750;
27/08/2019;22:00:00;16,4;27/08/2019;22:03:00;21,50000190734860;
27/08/2019;23:00:00;16,8;27/08/2019;23:02:51;24,41666412353510;
28/08/2019;0:00:00;10,9;28/08/2019;0:02:50;16,75000000000000;
28/08/2019;1:00:00;6,5;28/08/2019;1:02:50;4,91666650772094;
28/08/2019;2:00:00;6,8;28/08/2019;2:02:50;4,41666650772094;
28/08/2019;3:00:00;6,5;28/08/2019;3:02:50;5,16666650772094;
28/08/2019;4:00:00;7,5;28/08/2019;4:03:00;7,08333349227905;
28/08/2019;5:00:00;8,6;28/08/2019;5:02:50;9,33333301544189;
28/08/2019;6:00:00;19,6;28/08/2019;6:02:50;9,66666603088378;
28/08/2019;7:00:00;14,3;28/08/2019;7:03:00;27,75000000000000;
28/08/2019;8:00:00;15;28/08/2019;8:02:51;19,75000000000000;
28/08/2019;9:00:00;11,1;28/08/2019;9:03:00;19,50000000000000;
28/08/2019;10:00:00;10,2;28/08/2019;10:02:51;12,41666698455810;
28/08/2019;11:00:00;7,9;28/08/2019;11:02:50;8,66666698455810;
28/08/2019;12:00:00;10,1;28/08/2019;12:02:50;6,16666698455810;
28/08/2019;13:00:00;11,1;28/08/2019;13:02:50;12,50000095367430;
28/08/2019;14:00:00;11,3;28/08/2019;14:02:50;11,83333396911620;
28/08/2019;15:00:00;12,2;28/08/2019;15:03:00;14,24999904632560;
28/08/2019;16:00:00;13,9;28/08/2019;16:03:01;15,50000000000000;
28/08/2019;17:00:00;15,8;28/08/2019;17:02:51;16,41666603088370;
28/08/2019;18:00:00;15,3;28/08/2019;18:02:50;19,41666793823240;
28/08/2019;19:00:00;13,5;28/08/2019;19:02:50;15,33333396911620;
28/08/2019;20:00:00;12,9;28/08/2019;20:02:50;14,41666698455810;
28/08/2019;21:00:00;13;28/08/2019;21:02:50;14,33333396911620;
28/08/2019;22:00:00;14,3;28/08/2019;22:02:50;20,58333396911620;
28/08/2019;23:00:00;12,1;28/08/2019;23:02:50;22,91666793823240;
29/08/2019;0:00:00;12,4;29/08/2019;0:02:50;11,33333301544180;
29/08/2019;1:00:00;11,7;29/08/2019;1:02:50;21,50000190734860;
29/08/2019;2:00:00;9,8;29/08/2019;2:02:50;18,58333396911620;
29/08/2019;3:00:00;9,2;29/08/2019;3:02:50;8,75000000000000;
29/08/2019;4:00:00;14,5;29/08/2019;4:03:01;9,25000000000000;
29/08/2019;5:00:00;19,1;29/08/2019;5:02:49;29,16666603088370;
29/08/2019;6:00:00;25,6;29/08/2019;6:03:00;30,16666603088370;
29/08/2019;7:00:00;22,4;29/08/2019;7:02:50;19,66666793823240;
29/08/2019;8:00:00;25,8;29/08/2019;8:02:49;35,66666793823240;
29/08/2019;9:00:00;20,1;29/08/2019;9:02:49;34,16666412353510;
29/08/2019;10:00:00;11,3;29/08/2019;10:02:49;20,41666603088370;
29/08/2019;11:00:00;10,7;29/08/2019;11:02:49;11,16666698455810;
29/08/2019;12:00:00;10;29/08/2019;12:02:49;7,50000000000000;
29/08/2019;13:00:00;11,2;29/08/2019;13:02:49;14,83333396911620;
29/08/2019;14:00:00;9,6;29/08/2019;14:02:49;9,08333396911621;
29/08/2019;15:00:00;15,2;29/08/2019;15:02:49;11,24999904632560;
29/08/2019;16:00:00;20,1;29/08/2019;16:02:49;27,33333396911620;
29/08/2019;17:00:00;15,3;29/08/2019;17:02:49;22,33333206176750;
29/08/2019;18:00:00;15,2;29/08/2019;18:02:49;14,83333396911620;
29/08/2019;19:00:00;14,7;29/08/2019;19:02:49;14,91666698455810;
29/08/2019;20:00:00;14,6;29/08/2019;20:02:49;19,66666793823240;
29/08/2019;21:00:00;15,6;29/08/2019;21:02:49;20,58333396911620;
29/08/2019;22:00:00;14,5;29/08/2019;22:03:00;20,16666603088370;
29/08/2019;23:00:00;14,5;29/08/2019;23:02:50;14,33333492279050;
30/08/2019;0:00:00;15,4;30/08/2019;0:02:49;19,16666793823240;
30/08/2019;1:00:00;15,8;30/08/2019;1:02:49;20,00000000000000;
30/08/2019;2:00:00;16,8;30/08/2019;2:02:49;16,83333206176750;
30/08/2019;3:00:00;21,2;30/08/2019;3:02:49;25,00000000000000;
30/08/2019;4:00:00;21,1;30/08/2019;4:03:00;29,08333396911620;
30/08/2019;5:00:00;23,4;30/08/2019;5:02:50;22,16666793823240;
30/08/2019;6:00:00;27,2;30/08/2019;6:02:50;35,08333587646480;
30/08/2019;7:00:00;20,6;30/08/2019;7:02:50;31,75000190734860;
30/08/2019;8:00:00;15,6;30/08/2019;8:02:50;25,25000000000000;
30/08/2019;9:00:00;14,7;30/08/2019;9:02:50;15,16666698455810;
30/08/2019;10:00:00;14,6;30/08/2019;10:02:50;16,91666603088370;
30/08/2019;11:00:00;15,3;30/08/2019;11:02:50;17,08333206176750;
30/08/2019;12:00:00;16,1;30/08/2019;12:02:50;17,83333206176750;
30/08/2019;13:00:00;16,1;30/08/2019;13:02:50;18,33333396911620;
30/08/2019;14:00:00;16,2;30/08/2019;14:02:50;17,50000000000000;
30/08/2019;15:00:00;19;30/08/2019;15:02:50;19,41666603088370;
30/08/2019;16:00:00;29,9;30/08/2019;16:02:50;23,33333396911620;
30/08/2019;17:00:00;26,2;30/08/2019;17:02:50;31,41666603088370;
30/08/2019;18:00:00;23;30/08/2019;18:02:50;34,25000000000000;
30/08/2019;19:00:00;18,7;30/08/2019;19:02:50;27,75000000000000;
30/08/2019;20:00:00;20,5;30/08/2019;20:02:50;20,74999809265130;
30/08/2019;21:00:00;20,4;30/08/2019;21:02:50;29,25000000000000;
30/08/2019;22:00:00;20,5;30/08/2019;22:02:50;22,91666603088370;
30/08/2019;23:00:00;23,3;30/08/2019;23:02:50;29,50000000000000;
31/08/2019;0:00:00;25,8;31/08/2019;0:02:50;41,24999618530270;
31/08/2019;1:00:00;22,4;31/08/2019;1:02:50;32,25000000000000;
31/08/2019;2:00:00;23,6;31/08/2019;2:02:50;30,25000000000000;
31/08/2019;3:00:00;30;31/08/2019;3:02:50;30,00000000000000;
31/08/2019;4:00:00;24,9;31/08/2019;4:03:01;37,00000000000000;
31/08/2019;5:00:00;25;31/08/2019;5:02:49;30,66666793823240;
31/08/2019;6:00:00;29,9;31/08/2019;6:02:49;33,33333206176750;
31/08/2019;7:00:00;30,5;31/08/2019;7:02:49;37,33333206176750;
31/08/2019;8:00:00;25,2;31/08/2019;8:02:49;34,16666412353510;
31/08/2019;9:00:00;25,2;31/08/2019;9:02:49;34,33332824707030;
31/08/2019;10:00:00;22,5;31/08/2019;10:02:49;46,75000000000000;
31/08/2019;11:00:00;20,7;31/08/2019;11:02:49;30,08333396911620;
31/08/2019;12:00:00;17,8;31/08/2019;12:02:49;27,08333396911620;
31/08/2019;13:00:00;16,8;31/08/2019;13:02:49;24,16666603088370;
31/08/2019;14:00:00;18;31/08/2019;14:02:49;19,25000000000000;
31/08/2019;15:00:00;18,9;31/08/2019;15:02:49;20,99999809265130;
31/08/2019;16:00:00;22,6;31/08/2019;16:02:49;28,83333396911620;
31/08/2019;17:00:00;21,1;31/08/2019;17:02:49;32,08333206176750;
31/08/2019;18:00:00;20,4;31/08/2019;18:02:49;26,75000190734860;
31/08/2019;19:00:00;18,7;31/08/2019;19:03:00;26,83333206176750;
31/08/2019;20:00:00;22,8;31/08/2019;20:02:50;32,33333587646480;
31/08/2019;21:00:00;25,2;31/08/2019;21:02:49;32,41666793823240;
31/08/2019;22:00:00;18;31/08/2019;22:02:49;33,25000000000000;
31/08/2019;23:00:00;;31/08/2019;23:03:00;6,91666650772094;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
