Fecha;Hora;Valor
22/04/2019;23:03:00;4,333333015
23/04/2019;0:02:50;11,66666698
23/04/2019;1:02:50;9,5
23/04/2019;2:02:50;4,999999523
23/04/2019;3:02:50;3,416666746
23/04/2019;4:04:42;2,749999762
23/04/2019;5:02:49;2,916666985
23/04/2019;6:02:50;2,666666985
23/04/2019;7:02:50;4,083333492
23/04/2019;8:03:01;3,916666746
23/04/2019;9:02:49;3,083333254
23/04/2019;10:02:50;3,666666508
23/04/2019;11:02:50;7
23/04/2019;12:02:50;9,749999046
23/04/2019;13:03:03;18,33333397
23/04/2019;14:02:50;30,00000191
23/04/2019;15:03:01;20,25
23/04/2019;16:02:49;4,666666508
23/04/2019;17:02:50;3,999999762
23/04/2019;18:02:50;44,49999619
23/04/2019;19:02:50;4,25
23/04/2019;20:03:01;5,75
23/04/2019;22:03:01;13,83333302
23/04/2019;23:02:50;12,91666698
24/04/2019;0:03:02;11,75
24/04/2019;1:02:51;12,33333302
24/04/2019;2:02:52;6,750000954
24/04/2019;3:02:52;7,166666508
24/04/2019;6:37:04;6,583333015
24/04/2019;7:02:50;5,833333492
24/04/2019;8:02:50;5
24/04/2019;9:02:50;4,666666031
24/04/2019;10:02:50;4,5
24/04/2019;11:02:50;7,249999523
24/04/2019;12:02:50;13,66666698
24/04/2019;13:03:00;9,833333015
24/04/2019;14:02:50;14,66666698
24/04/2019;15:02:50;11,08333206
24/04/2019;16:02:50;10,83333302
24/04/2019;17:02:50;19,16666603
24/04/2019;18:02:50;11,16666603
24/04/2019;19:02:50;15
24/04/2019;20:03:00;13,66666698
24/04/2019;21:02:50;13,08333397
24/04/2019;22:02:50;11,41666698
24/04/2019;23:02:50;11,75
25/04/2019;23:02:50;11,75
26/04/2019;0:02:50;13,99999905
26/04/2019;1:02:50;13,58333302
26/04/2019;2:03:00;11,33333302
26/04/2019;3:02:50;10,58333302
26/04/2019;4:04:40;10,41666603
26/04/2019;5:02:50;11,41666698
26/04/2019;6:02:50;14,66666698
26/04/2019;7:02:50;10,25
26/04/2019;8:02:50;13,50000095
26/04/2019;9:03:00;8,416666031
26/04/2019;10:02:50;11,91666794
26/04/2019;11:02:50;11,58333397
26/04/2019;12:02:50;8,666666031
27/04/2019;1:26:09;28,66666603
27/04/2019;2:02:50;24,16666794
27/04/2019;3:02:50;21,66666794
27/04/2019;4:03:14;24,50000191
27/04/2019;5:04:43;25,75000191
27/04/2019;6:03:02;18,08333206
27/04/2019;7:03:00;15,91666603
27/04/2019;8:03:02;15,83333397
27/04/2019;9:02:50;14,16666698
27/04/2019;10:03:02;14,25000095
27/04/2019;11:03:11;13,91666698
27/04/2019;12:03:02;17,83333206
27/04/2019;13:03:03;20,66666794
27/04/2019;17:03:00;12,33333302
27/04/2019;18:03:00;9,583333015
27/04/2019;19:02:50;9,083333969
27/04/2019;20:02:50;10,5
27/04/2019;21:03:01;12,83333397
27/04/2019;22:03:02;12
27/04/2019;23:03:02;10
28/04/2019;0:02:50;10,16666603
28/04/2019;1:03:01;12,5
28/04/2019;2:03:00;13,83333206
28/04/2019;3:03:02;10,75
28/04/2019;4:04:41;5,000000477
28/04/2019;5:02:50;6,499999523
28/04/2019;6:02:50;6,749999523
28/04/2019;7:03:01;7,166666508
28/04/2019;8:02:50;6,5
28/04/2019;9:02:51;3,833333015
28/04/2019;10:02:51;4
28/04/2019;11:02:51;5,499999523
28/04/2019;12:02:51;5,916666508
28/04/2019;13:02:51;9
28/04/2019;14:02:51;8,999999046
28/04/2019;15:03:01;5,75
28/04/2019;16:03:01;6,166666985
28/04/2019;17:03:01;5,749999523
28/04/2019;18:02:50;6
28/04/2019;19:02:51;8,166666031
28/04/2019;20:02:50;6,083333492
28/04/2019;21:03:00;6,75
28/04/2019;22:02:50;9,25
28/04/2019;23:02:50;10,75
29/04/2019;0:02:50;7,916666508
29/04/2019;1:02:50;7,583333015
29/04/2019;2:02:50;7,833333492
29/04/2019;3:02:50;10,16666603
29/04/2019;4:04:40;10,08333397
29/04/2019;5:02:50;9,333333015
29/04/2019;6:02:50;8,583333015
29/04/2019;8:03:00;9,75
29/04/2019;9:02:50;8,416666031
29/04/2019;10:02:50;11,41666603
29/04/2019;11:02:50;11,50000095
29/04/2019;12:02:50;12,25000095
29/04/2019;13:02:50;10,83333302
29/04/2019;14:02:50;11,25000095
29/04/2019;15:02:49;16,66666794
29/04/2019;16:02:49;13,41666603
29/04/2019;17:02:50;12,16666698
29/04/2019;18:02:50;13,33333302
29/04/2019;19:02:49;11,33333397
29/04/2019;20:02:50;11,58333302
29/04/2019;21:03:01;12,49999905
29/04/2019;22:02:50;12,41666603
29/04/2019;23:02:50;15,91666603
30/04/2019;0:02:50;34,25
30/04/2019;1:03:01;17,66666794
30/04/2019;2:02:49;12,66666603
30/04/2019;3:02:49;10,25
30/04/2019;4:04:40;7,583332539
30/04/2019;5:02:50;7
30/04/2019;6:02:50;11,99999905
30/04/2019;7:02:50;11,91666698
30/04/2019;8:02:50;13,91666603
30/04/2019;9:24:03;32,24999619
30/04/2019;10:02:50;18,25
30/04/2019;11:03:00;16
30/04/2019;12:02:50;25,16666412
30/04/2019;13:02:50;25,91666794
30/04/2019;14:02:50;29,58333397
30/04/2019;15:02:50;31,41666412
30/04/2019;16:02:51;18,83333397
30/04/2019;17:02:50;12,33333302
30/04/2019;18:02:50;10,91666698
30/04/2019;19:02:50;12
30/04/2019;20:02:50;12,75
30/04/2019;21:02:50;20,33333588
30/04/2019;22:02:50;14,66666698
30/04/2019;23:02:50;18,66666603
1/05/2019;0:02:50;23,16666985
1/05/2019;1:02:50;22,24999809
1/05/2019;2:02:50;20,25
1/05/2019;3:02:50;22,83333397
1/05/2019;4:04:40;29,66666794
1/05/2019;5:02:50;22,33333397
1/05/2019;6:02:50;26,33333397
1/05/2019;7:02:50;19,66666603
1/05/2019;8:02:50;16,33333206
1/05/2019;9:02:50;18,33333397
1/05/2019;10:02:50;12,50000191
1/05/2019;11:02:50;16,91666794
1/05/2019;12:02:50;18,58333206
1/05/2019;13:02:50;16,33333206
1/05/2019;14:02:50;19,83333397
1/05/2019;15:02:50;32,16666794
1/05/2019;16:02:50;17,08333397
1/05/2019;17:02:50;15,5
1/05/2019;18:02:50;13,33333302
1/05/2019;20:03:00;16,66666794
1/05/2019;21:02:50;17,41666794
1/05/2019;22:02:50;18,08333206
1/05/2019;23:02:50;21,16666794
2/05/2019;0:02:50;20
2/05/2019;1:02:50;22,66666603
2/05/2019;2:02:50;21,5
2/05/2019;3:02:50;19,83333397
2/05/2019;4:03:10;20,16666794
2/05/2019;5:02:50;19,41666794
2/05/2019;6:02:50;18,25
2/05/2019;7:03:00;22,75
2/05/2019;8:02:50;22,91666603
2/05/2019;9:02:50;25,75
2/05/2019;10:02:50;20,66666794
2/05/2019;11:02:50;18,5
2/05/2019;12:02:50;28,58333397
2/05/2019;13:02:50;22,41666603
2/05/2019;14:02:50;30,49999619
2/05/2019;15:02:50;30,58333397
2/05/2019;16:02:50;18,75000191
2/05/2019;17:02:50;21,66666603
2/05/2019;18:02:50;20,83333206
2/05/2019;19:03:01;24
2/05/2019;20:03:00;27,66666603
2/05/2019;21:02:50;31,66666412
2/05/2019;22:02:50;34,91666794
2/05/2019;23:02:50;34,58333206
3/05/2019;0:02:50;36,41666412
3/05/2019;1:02:50;37,91666412
3/05/2019;2:02:50;36,25000381
3/05/2019;3:02:50;29,83333397
3/05/2019;4:04:41;21,16666603
3/05/2019;5:02:50;17
3/05/2019;6:02:50;16,75
3/05/2019;7:02:50;21,08333397
3/05/2019;8:02:50;26,83333397
3/05/2019;9:02:51;31,83333206
3/05/2019;10:02:51;32,83333206
3/05/2019;11:02:51;29,75
3/05/2019;12:02:50;24,16666412
3/05/2019;13:02:50;24,50000191
3/05/2019;14:02:50;26,91666603
3/05/2019;15:03:01;27,83333206
3/05/2019;16:02:50;32,91666794
3/05/2019;17:02:51;33,16666794
3/05/2019;18:02:51;30,50000191
3/05/2019;19:02:51;32,58333588
3/05/2019;20:02:51;35,66666794
3/05/2019;21:03:03;35,25
3/05/2019;22:02:50;36,16666412
3/05/2019;23:02:51;40,33333206
4/05/2019;0:02:50;41,25000381
4/05/2019;1:03:01;39,58333206
4/05/2019;2:02:50;36,99999619
4/05/2019;3:02:50;35,66667175
4/05/2019;4:04:41;35,25
4/05/2019;5:02:50;32,5
4/05/2019;6:02:50;38,66666412
4/05/2019;7:02:50;28,08333397
4/05/2019;8:02:50;28,16666794
4/05/2019;9:02:50;29,33333397
4/05/2019;10:02:50;29,58333397
4/05/2019;11:02:50;27,99999809
4/05/2019;12:02:50;30,41666794
4/05/2019;13:02:50;33,41666794
4/05/2019;14:02:50;30,08333206
4/05/2019;15:02:50;31,66666603
4/05/2019;16:02:50;31,50000191
4/05/2019;17:02:50;30,33333397
4/05/2019;18:02:50;12,83333302
4/05/2019;19:02:50;12,49999905
4/05/2019;20:02:50;14,66666603
4/05/2019;21:02:50;23,16666603
4/05/2019;22:02:50;21,75
4/05/2019;23:02:50;22
5/05/2019;0:02:50;22,25000191
5/05/2019;1:02:50;19,25
5/05/2019;2:03:02;15,33333302
5/05/2019;3:02:50;13,33333397
5/05/2019;4:04:41;15,91666603
5/05/2019;5:02:49;16,74999809
5/05/2019;6:02:50;17,41666794
5/05/2019;7:03:01;11,66666698
5/05/2019;8:02:49;15,24999905
5/05/2019;9:02:50;17,08333397
5/05/2019;10:02:50;16,83333206
5/05/2019;11:02:50;17,83333397
5/05/2019;12:02:50;19,08333206
5/05/2019;13:02:50;17,08333397
5/05/2019;14:02:50;32,5
5/05/2019;15:02:50;32,75
5/05/2019;16:02:50;33,58333588
5/05/2019;17:02:50;28,08333397
5/05/2019;18:02:50;26
5/05/2019;19:02:50;20,66666603
5/05/2019;20:02:51;19,08333206
5/05/2019;21:02:50;20,49999809
5/05/2019;22:03:00;19,41666603
5/05/2019;23:02:50;22,24999809
6/05/2019;0:02:50;21,24999809
6/05/2019;1:02:51;21,08333588
6/05/2019;2:02:50;19,16666603
6/05/2019;3:02:50;19,91666603
6/05/2019;4:04:40;15,08333302
6/05/2019;5:02:50;12,83333302
6/05/2019;6:02:51;12,16666698
6/05/2019;7:02:51;10,08333302
6/05/2019;8:02:51;13,16666698
6/05/2019;9:02:50;14,08333206
6/05/2019;10:40:36;20,41666412
6/05/2019;11:02:50;21,91666794
6/05/2019;12:02:50;30,16666794
6/05/2019;13:02:50;23,66666603
6/05/2019;14:02:50;26,33333397
6/05/2019;15:02:50;29,58333397
6/05/2019;16:02:50;24,41666794
6/05/2019;17:02:50;18,16666603
6/05/2019;18:02:50;14,74999905
6/05/2019;19:02:50;16,16666794
6/05/2019;20:03:00;16,33333206
6/05/2019;21:02:50;19,58333206
6/05/2019;22:02:49;22
6/05/2019;23:02:50;25,33333397
7/05/2019;0:02:50;27
7/05/2019;1:03:01;24,08333588
7/05/2019;2:02:49;24,08333206
7/05/2019;3:02:50;25,00000191
7/05/2019;4:04:41;16,24999809
7/05/2019;5:02:49;18,83333206
7/05/2019;6:02:49;18,83333206
7/05/2019;7:02:49;23,50000191
7/05/2019;8:02:49;20,41666603
7/05/2019;9:02:49;17,5
7/05/2019;10:03:00;22,33333397
7/05/2019;11:02:49;27,66666603
7/05/2019;12:02:49;14,91666698
7/05/2019;13:02:49;16,5
7/05/2019;14:02:49;26,33333397
7/05/2019;15:02:49;32,91666794
7/05/2019;16:02:49;49,33333206
7/05/2019;17:02:49;15,99999905
7/05/2019;18:02:49;23,5
7/05/2019;19:02:49;19,25
7/05/2019;20:02:49;22,75
7/05/2019;21:02:49;26,41666794
7/05/2019;22:02:49;21,25
7/05/2019;23:02:50;18,5
8/05/2019;0:02:50;17,25
8/05/2019;1:02:50;21,41666603
8/05/2019;2:02:50;16,83333397
8/05/2019;3:03:00;14,16666603
8/05/2019;4:04:41;13,08333206
8/05/2019;5:02:51;11,66666603
8/05/2019;6:02:51;11,16666603
8/05/2019;7:02:51;13,5
8/05/2019;8:03:01;17,91666603
8/05/2019;9:02:51;18,83333397
8/05/2019;10:02:51;14,75
8/05/2019;11:02:51;13,83333302
8/05/2019;12:02:51;14,16666794
8/05/2019;13:02:51;15,83333206
8/05/2019;14:02:51;13,5
8/05/2019;15:02:51;10,74999905
8/05/2019;16:02:51;9,333334923
8/05/2019;17:02:51;10,5
8/05/2019;18:03:00;8,166666985
8/05/2019;19:02:51;6,499999523
8/05/2019;20:02:51;5,166666508
8/05/2019;21:02:51;3,583333254
8/05/2019;22:02:51;3,833333254
8/05/2019;23:02:51;18,66666794
9/05/2019;0:03:01;9,833333969
9/05/2019;1:02:51;2,416666746
9/05/2019;2:02:51;2,333333254
9/05/2019;3:02:51;6,5
9/05/2019;4:04:41;12,08333302
9/05/2019;5:02:51;10,58333397
9/05/2019;6:02:51;1,083333373
9/05/2019;7:02:51;2,916666985
9/05/2019;8:02:51;8,666666985
9/05/2019;9:02:51;38,91666794
9/05/2019;10:02:51;10
9/05/2019;11:02:51;18,99999809
9/05/2019;12:02:51;10,33333302
9/05/2019;13:03:01;16,91666603
9/05/2019;14:02:51;17,33333397
9/05/2019;15:02:51;13,25
9/05/2019;16:02:51;11,91666698
9/05/2019;17:02:51;7,500000477
9/05/2019;18:02:51;8,083333015
9/05/2019;19:02:51;3,750000238
9/05/2019;20:02:51;4,083333015
9/05/2019;21:02:51;3,499999762
9/05/2019;22:02:51;2
9/05/2019;23:02:51;8,5
10/05/2019;0:03:01;15,75000095
10/05/2019;1:29:00;14,58333206
10/05/2019;2:02:50;13,66666794
10/05/2019;3:05:38;10,08333302
10/05/2019;4:04:40;5,000000477
10/05/2019;5:02:50;9,833333015
10/05/2019;6:02:50;7,833333015
10/05/2019;7:03:00;8,916666985
10/05/2019;8:02:50;2,666666746
10/05/2019;9:02:50;0,666666627
10/05/2019;10:02:50;0,666666627
10/05/2019;11:02:50;0
10/05/2019;12:02:50;0,333333343
10/05/2019;13:02:50;2,083333254
10/05/2019;14:02:50;3,583333492
10/05/2019;15:02:50;6,916666985
10/05/2019;16:02:50;5,499999523
10/05/2019;17:02:50;0,999999881
10/05/2019;18:03:00;0,083333336
10/05/2019;19:02:50;0
10/05/2019;20:02:50;0,083333336
10/05/2019;21:02:50;0,333333343
10/05/2019;22:02:50;0,25
10/05/2019;23:02:50;1,916666627
11/05/2019;0:02:50;1,416666746
11/05/2019;1:02:50;0,166666672
11/05/2019;2:02:52;4,083333492
11/05/2019;3:02:51;0,583333313
11/05/2019;4:04:40;0,666666687
11/05/2019;5:02:49;8,833333015
11/05/2019;6:02:50;8,333333015
11/05/2019;7:02:50;2,666666746
11/05/2019;8:02:50;1,249999881
11/05/2019;9:02:50;0,083333336
11/05/2019;10:02:50;0,583333313
11/05/2019;11:02:50;1,416666508
11/05/2019;12:02:50;6,416666508
11/05/2019;13:02:50;8,416666031
11/05/2019;14:02:50;3,916666508
11/05/2019;15:02:50;4
11/05/2019;16:02:50;2,5
11/05/2019;17:02:50;1,749999881
11/05/2019;18:02:50;2,166666508
11/05/2019;19:02:50;5,499999523
11/05/2019;20:02:50;1,333333254
11/05/2019;21:02:50;1,083333254
11/05/2019;22:03:00;2,250000238
11/05/2019;23:02:49;2,083333492
12/05/2019;0:02:50;1,25
12/05/2019;1:02:50;1,999999881
12/05/2019;2:02:50;1,333333373
12/05/2019;3:02:50;1,916666627
12/05/2019;4:04:42;2,083333254
12/05/2019;5:02:49;1,583333254
12/05/2019;6:02:50;1,666666627
12/05/2019;7:02:50;1
12/05/2019;8:02:50;0,75000006
12/05/2019;9:02:50;10
12/05/2019;10:02:50;10,83333397
12/05/2019;11:02:50;8,75
12/05/2019;12:02:50;12,33333302
12/05/2019;13:02:50;6
12/05/2019;14:02:50;6,833333015
12/05/2019;15:03:01;5,000000477
12/05/2019;16:02:49;4,666666508
12/05/2019;17:02:50;9,916666985
12/05/2019;18:02:50;9
12/05/2019;19:02:50;5,25
12/05/2019;20:02:50;3,166666746
12/05/2019;21:02:50;2,166666746
12/05/2019;22:02:50;1,666666746
12/05/2019;23:02:50;1,083333373
13/05/2019;0:03:01;1,666666508
13/05/2019;1:02:49;2,916666746
13/05/2019;2:02:50;2,916666746
13/05/2019;3:02:50;2,750000238
13/05/2019;4:04:40;2,333333492
13/05/2019;5:02:50;1,500000119
13/05/2019;6:02:50;1,333333254
13/05/2019;7:02:49;0,833333313
13/05/2019;8:03:01;3,833333254
13/05/2019;9:02:49;4,416666508
13/05/2019;10:02:49;4,583333015
13/05/2019;11:02:49;4,166666508
13/05/2019;12:02:49;4,333333015
13/05/2019;13:02:49;7,333333969
13/05/2019;14:02:49;4,333333015
13/05/2019;15:02:49;1,749999881
13/05/2019;16:02:49;36,25
13/05/2019;17:02:49;3,333333254
13/05/2019;18:02:49;2,166666746
13/05/2019;20:03:01;4,25
13/05/2019;21:02:49;6,666666985
13/05/2019;22:02:49;4,083333015
13/05/2019;23:26:48;1,499999881
14/05/2019;0:02:52;6,416666508
14/05/2019;1:02:52;8,999999046
14/05/2019;2:02:52;10,25
14/05/2019;3:02:51;8
14/05/2019;4:04:40;9,083333015
14/05/2019;5:02:50;4,916666508
14/05/2019;6:02:50;5,833332539
14/05/2019;7:02:50;2,916666508
14/05/2019;8:02:50;2,833333254
14/05/2019;9:02:50;8,416666031
14/05/2019;10:02:50;8,833333015
14/05/2019;11:03:00;10,41666794
14/05/2019;12:02:50;15,91666603
14/05/2019;13:02:50;30,33333015
14/05/2019;14:02:50;27,16666794
14/05/2019;15:02:50;36,83333206
14/05/2019;16:02:50;23,41666794
14/05/2019;17:02:50;12,25
14/05/2019;18:02:50;10,33333302
14/05/2019;19:03:00;6,75
14/05/2019;20:02:50;9,749999046
14/05/2019;21:02:50;11,33333206
14/05/2019;22:02:52;6,666666985
14/05/2019;23:02:52;7,833333492
15/05/2019;0:02:52;6,916666985
15/05/2019;1:02:52;4,666666508
15/05/2019;2:02:52;2,666666746
15/05/2019;3:02:51;2,666666746
15/05/2019;4:04:41;0,916666687
15/05/2019;5:02:50;0,583333313
15/05/2019;6:02:50;3,749999762
15/05/2019;7:03:00;1,083333254
15/05/2019;8:02:50;0,666666687
15/05/2019;9:02:50;2,083333254
15/05/2019;10:02:50;9
15/05/2019;11:02:50;5,666666031
15/05/2019;12:03:00;5,416666508
15/05/2019;13:02:50;16,58333397
15/05/2019;14:02:50;24,58333397
15/05/2019;15:02:50;4,666666985
15/05/2019;16:02:50;1,583333373
15/05/2019;17:02:50;5,416666508
15/05/2019;18:02:50;3,75
15/05/2019;19:03:00;4,583333492
15/05/2019;20:02:50;5,25
15/05/2019;21:02:50;7,083333492
15/05/2019;22:02:50;2,583333731
15/05/2019;23:03:00;3,583333254
16/05/2019;0:02:50;3,75
16/05/2019;1:02:50;5,583332539
16/05/2019;2:02:50;7,916666508
16/05/2019;3:02:50;8,166666031
16/05/2019;4:03:12;6,250000477
16/05/2019;5:02:49;7,833333969
16/05/2019;6:02:50;6,000000477
16/05/2019;7:02:50;2,333333254
16/05/2019;8:02:50;2,666666746
16/05/2019;9:03:01;3,583333254
16/05/2019;10:02:49;5
16/05/2019;11:02:50;5,25
16/05/2019;12:02:50;5,666666508
16/05/2019;13:03:01;8,5
16/05/2019;14:03:01;12,16666698
16/05/2019;15:02:50;15,08333206
16/05/2019;16:02:50;9,583333969
16/05/2019;17:03:01;8,333333015
16/05/2019;18:02:49;7,416666508
16/05/2019;19:02:50;6,5
16/05/2019;20:02:50;4,166666985
16/05/2019;21:02:50;3,833333015
16/05/2019;22:02:50;4,749999523
16/05/2019;23:02:50;6,5
17/05/2019;0:02:50;8,166666031
17/05/2019;1:02:50;6,916667461
17/05/2019;2:02:50;5,333333492
17/05/2019;3:02:50;8,083333015
17/05/2019;4:04:40;5,166666508
17/05/2019;5:02:50;5,583333969
17/05/2019;6:02:50;5
17/05/2019;7:02:50;3,833333254
17/05/2019;8:02:50;5,416666508
17/05/2019;9:02:50;1,166666746
17/05/2019;10:02:50;0,083333336
17/05/2019;11:02:50;0
17/05/2019;12:02:50;1,166666746
17/05/2019;13:02:50;3
17/05/2019;14:02:50;6,499999523
17/05/2019;15:02:50;12,83333302
17/05/2019;16:02:50;4,333333492
17/05/2019;17:02:50;2,5
17/05/2019;18:02:51;1,166666627
17/05/2019;19:02:50;0,5
17/05/2019;20:02:50;1,833333254
17/05/2019;21:02:50;2,666666508
17/05/2019;22:02:50;3,083333254
17/05/2019;23:02:50;3,083333254
18/05/2019;0:03:00;3,416666508
18/05/2019;1:02:50;3,833333254
18/05/2019;2:03:00;2,583333492
18/05/2019;3:02:50;2,416666746
18/05/2019;4:04:40;3,583333254
18/05/2019;5:02:50;6,083333492
18/05/2019;6:02:51;2,416666746
18/05/2019;7:02:51;1,250000119
18/05/2019;8:02:51;1,916666627
18/05/2019;9:02:51;4,5
18/05/2019;10:02:51;5,666666508
18/05/2019;11:02:51;5,333333492
18/05/2019;12:02:51;2,583333492
18/05/2019;13:03:01;4,916666031
18/05/2019;14:03:00;7,500000477
18/05/2019;15:02:50;4,083333015
18/05/2019;16:02:50;2,416666746
18/05/2019;17:03:00;3,583333254
18/05/2019;18:02:50;1,75
18/05/2019;19:02:51;2,083333254
18/05/2019;20:02:51;4,166666985
18/05/2019;21:02:51;4,166666985
18/05/2019;22:02:51;7
18/05/2019;23:02:50;8
19/05/2019;0:02:51;6,916666508
19/05/2019;1:02:51;5,083333015
19/05/2019;2:02:50;2,5
19/05/2019;3:02:50;3,666666508
19/05/2019;4:04:41;3,583333492
19/05/2019;5:02:49;3,833333015
19/05/2019;6:02:49;3,416666746
19/05/2019;7:02:49;7,999999046
19/05/2019;8:02:49;7,583333492
19/05/2019;9:02:49;6,75
19/05/2019;10:02:49;5,916666508
19/05/2019;11:02:49;6,499999523
19/05/2019;12:02:49;13,33333302
19/05/2019;13:02:49;18,83333206
19/05/2019;14:02:49;20,16666794
19/05/2019;15:02:49;15,25
19/05/2019;16:02:49;10,24999905
19/05/2019;17:02:49;6,416666985
19/05/2019;18:02:49;4,583333492
19/05/2019;19:02:49;3,25
19/05/2019;20:02:49;2,75
19/05/2019;21:03:00;3,5
19/05/2019;22:02:49;2,583333731
19/05/2019;23:03:00;4,166666031
20/05/2019;0:02:49;2,166666746
20/05/2019;1:02:49;2,333333492
20/05/2019;2:02:49;1,416666627
20/05/2019;3:03:00;2,25
20/05/2019;4:04:40;1,583333254
20/05/2019;5:02:50;1,916666508
20/05/2019;6:02:50;1,666666508
20/05/2019;7:02:50;2,166666508
20/05/2019;8:02:50;4,5
20/05/2019;9:02:50;3,416666985
20/05/2019;10:02:50;7
20/05/2019;11:02:50;7,916666985
20/05/2019;12:02:50;12,99999905
20/05/2019;13:02:50;17,41666603
20/05/2019;14:02:50;21,49999809
20/05/2019;15:03:00;8,916666985
20/05/2019;16:02:50;5,416666508
20/05/2019;17:02:50;6,166666031
20/05/2019;18:03:00;5,416666031
20/05/2019;19:02:50;4
20/05/2019;20:02:50;5,666666031
20/05/2019;21:02:50;4,416666985
20/05/2019;22:02:50;6,333333492
20/05/2019;23:02:50;5,583333015
21/05/2019;0:02:50;6,333333492
21/05/2019;1:02:50;3,75
21/05/2019;2:02:50;6,083333015
21/05/2019;3:02:50;3,583333254
21/05/2019;4:04:40;1,666666627
21/05/2019;5:02:50;2
21/05/2019;6:02:51;4,333333492
21/05/2019;7:02:51;4
21/05/2019;8:02:51;5
21/05/2019;9:02:51;3,5
21/05/2019;10:02:51;4,25
21/05/2019;11:02:52;4
21/05/2019;12:02:51;11,58333397
21/05/2019;13:03:01;11,41666794
21/05/2019;14:03:00;10,66666698
21/05/2019;15:03:01;8,583333015
21/05/2019;16:02:51;3,416666746
21/05/2019;17:02:51;5,75
21/05/2019;18:02:51;8,333333015
21/05/2019;19:03:01;7,750000477
21/05/2019;20:02:51;5,499999523
21/05/2019;21:02:51;8,833333969
21/05/2019;22:02:52;5,749999523
21/05/2019;23:03:03;6,333333015
22/05/2019;0:03:01;7,333333492
22/05/2019;1:02:51;4,749999523
22/05/2019;2:02:51;2,916666508
22/05/2019;3:02:51;3,000000238
22/05/2019;4:04:41;5,083333015
22/05/2019;5:02:50;5,916666985
22/05/2019;6:02:50;5,249999523
22/05/2019;7:03:00;6,25
22/05/2019;8:02:50;4,749999523
22/05/2019;9:02:50;7,250000477
22/05/2019;10:02:50;5,333333492
22/05/2019;11:02:50;7,083333492
22/05/2019;12:02:50;23,33333015
22/05/2019;13:02:50;12,25000191
22/05/2019;14:02:50;29,25000191
22/05/2019;15:02:50;29,16666603
22/05/2019;16:02:50;8,5
22/05/2019;17:02:50;7,499999523
22/05/2019;18:02:50;5,166666508
22/05/2019;19:02:50;5,666666508
22/05/2019;20:02:50;4,833333015
22/05/2019;21:02:50;7,166666031
22/05/2019;22:02:50;6,749999523
22/05/2019;23:02:50;5,166666985
23/05/2019;0:02:51;2,750000238
23/05/2019;1:02:50;1,75
23/05/2019;2:02:50;2,083333254
23/05/2019;3:02:50;3,833333254
23/05/2019;4:04:41;4
23/05/2019;5:02:49;4,416666508
23/05/2019;6:02:50;3,083333492
23/05/2019;7:02:50;6,166666508
23/05/2019;8:02:50;7,666666985
23/05/2019;9:02:50;13,16666698
23/05/2019;10:02:50;16,66666603
23/05/2019;11:03:01;11,16666794
23/05/2019;12:02:49;11,08333206
23/05/2019;13:02:50;11,58333302
23/05/2019;14:02:50;17,5
23/05/2019;15:02:50;19,08333397
23/05/2019;16:02:50;10,58333206
23/05/2019;17:03:01;5,499999523
23/05/2019;18:02:51;4,5
23/05/2019;19:02:50;4,083333492
23/05/2019;20:02:50;3,75
23/05/2019;21:02:50;3,083333492
23/05/2019;22:02:50;5,166666508
23/05/2019;23:02:50;6
24/05/2019;0:02:50;4,916666508
24/05/2019;1:02:50;2,333333254
24/05/2019;2:02:50;3,416666508
24/05/2019;3:02:50;2,916666508
24/05/2019;4:04:41;6
24/05/2019;5:02:50;2,166666508
24/05/2019;6:02:50;0,166666672
24/05/2019;7:02:50;0,5
24/05/2019;8:02:50;0,083333336
24/05/2019;9:03:00;0
24/05/2019;10:02:50;0
24/05/2019;11:02:50;0,25
24/05/2019;12:02:50;0,666666687
24/05/2019;13:02:50;2
24/05/2019;14:02:50;2
24/05/2019;15:02:50;4,583333015
24/05/2019;16:02:50;2,916666746
24/05/2019;17:02:50;1,833333254
24/05/2019;18:03:00;1,583333373
24/05/2019;19:02:50;3,833333254
24/05/2019;20:03:00;2,333333254
24/05/2019;21:02:50;1,666666627
24/05/2019;22:02:50;0,583333373
24/05/2019;23:02:50;4,166666508
25/05/2019;0:02:50;2,250000238
25/05/2019;1:03:00;2,083333254
25/05/2019;2:02:50;2,916666508
25/05/2019;3:02:50;3,916666746
25/05/2019;4:04:41;5,166666508
25/05/2019;5:02:50;7,166666985
25/05/2019;6:02:50;2,249999762
25/05/2019;7:02:50;4,25
25/05/2019;8:02:50;2,25
25/05/2019;9:02:50;2,25
25/05/2019;10:02:50;2,666666508
25/05/2019;11:02:50;3,583333254
25/05/2019;12:02:50;8
25/05/2019;13:02:50;10
25/05/2019;14:02:50;10,5
25/05/2019;15:02:50;6,166666508
25/05/2019;16:02:50;3,333333254
25/05/2019;17:02:50;5,333333492
25/05/2019;18:02:50;4,499999523
25/05/2019;19:02:50;4
25/05/2019;20:02:50;5,583333015
25/05/2019;21:02:50;2,75
25/05/2019;22:03:00;4,25
25/05/2019;23:02:50;5,666666508
26/05/2019;0:02:50;6,833333015
26/05/2019;1:02:50;6,583333492
26/05/2019;2:02:50;12,41666698
26/05/2019;3:02:50;10,33333302
26/05/2019;4:04:41;6,250000477
26/05/2019;5:02:49;5,333333492
26/05/2019;6:02:50;5,666666985
26/05/2019;7:02:50;5
